,g,k,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,label
155,0.01,0.56,0.13625772,0.09564805,0.09258604,0.09215835,-0.05107383,-0.0047207,-0.00265369,-0.00237922,0.91258882,0.90627317,0.90516126,0.90494224,1
156,0.01,0.57,0.1420679,0.0999374,0.09665474,0.09618627,-0.05350686,-0.0051617,-0.00291467,-0.00261096,0.909016,0.90215536,0.90090117,0.90064954,1
157,0.01,0.58,0.14806499,0.10438075,0.10086739,0.10035551,-0.05603497,-0.00563293,-0.00319408,-0.00285872,0.9053367,0.89789115,0.89647933,0.89619101,1
158,0.01,0.59,0.15425465,0.10898369,0.10522955,0.1046716,-0.05866107,-0.00613545,-0.00349251,-0.00312296,0.90154727,0.89347444,0.89188832,0.89155882,1
159,0.01,0.6,0.16064254,0.11375193,0.10974697,0.10914022,-0.06138803,-0.00667032,-0.0038105,-0.00340411,0.89764396,0.8888989,0.88712043,0.88674484,1
160,0.01,0.61,0.1672343,0.11869125,0.11442547,0.1137672,-0.06421854,-0.00723847,-0.00414854,-0.00370252,0.89362288,0.88415799,0.88216763,0.8817406,1
161,0.01,0.62,0.17403546,0.12380747,0.11927101,0.11855847,-0.06715519,-0.0078408,-0.00450705,-0.00401849,0.88948005,0.87924499,0.87702168,0.87653735,1
162,0.01,0.63,0.18105145,0.12910641,0.1242896,0.12352006,-0.07020035,-0.00847809,-0.00488635,-0.00435222,0.8852114,0.87415301,0.87167407,0.87112608,1
163,0.01,0.64,0.18828747,0.13459387,0.12948727,0.12865803,-0.07335616,-0.009151,-0.0052867,-0.00470383,0.88081282,0.86887504,0.86611614,0.86549761,1
164,0.01,0.65,0.19574847,0.14027556,0.13487002,0.13397845,-0.0766245,-0.00986007,-0.00570823,-0.00507335,0.87628018,0.863404,0.86033908,0.85964256,1
165,0.01,0.66,0.20343906,0.14615703,0.14044381,0.13948731,-0.0800069,-0.01060569,-0.00615095,-0.00546069,0.87160934,0.85773278,0.85433401,0.85355148,1
166,0.01,0.67,0.21136342,0.15224364,0.14621444,0.14519053,-0.08350454,-0.01138807,-0.00661478,-0.00586565,0.86679624,0.85185429,0.84809205,0.8472149,1
167,0.01,0.68,0.21952523,0.15854047,0.15218752,0.15109384,-0.08711814,-0.01220726,-0.00709946,-0.00628789,0.8618369,0.84576157,0.8416044,0.84062342,1
168,0.01,0.69,0.22792755,0.16505224,0.1583684,0.15720273,-0.09084796,-0.01306309,-0.00760459,-0.00672694,0.85672748,0.83944783,0.83486243,0.8337678,1
169,0.01,0.7,0.23657274,0.17178325,0.16476206,0.16352234,-0.0946937,-0.01395517,-0.00812964,-0.00718218,0.85146436,0.83290653,0.82785778,0.82663907,1
170,0.01,0.71,0.24546235,0.17873726,0.17137307,0.17005744,-0.09865449,-0.01488288,-0.00867388,-0.00765286,0.84604418,0.82613154,0.8205825,0.81922865,1
171,0.01,0.72,0.25459703,0.18591742,0.17820544,0.17681228,-0.10272878,-0.01584533,-0.0092364,-0.00813802,0.84046391,0.81911715,0.81302914,0.81152851,1
172,0.01,0.73,0.26397641,0.19332618,0.18526259,0.18379051,-0.10691434,-0.01684138,-0.00981613,-0.00863658,0.83472093,0.81185826,0.80519091,0.80353127,1
173,0.01,0.74,0.27359896,0.20096517,0.1925472,0.1909951,-0.11120815,-0.0178696,-0.01041179,-0.00914728,0.82881307,0.80435047,0.79706182,0.79523037,1
174,0.01,0.75,0.28346196,0.2088351,0.20006111,0.1984282,-0.11560642,-0.01892826,-0.01102192,-0.00966867,0.82273875,0.79659018,0.78863682,0.78662026,1
175,0.01,0.76,0.29356133,0.21693569,0.20780526,0.20609107,-0.12010452,-0.02001534,-0.01164485,-0.01019917,0.81649699,0.78857477,0.77991197,0.7776965,1
176,0.01,0.77,0.30389162,0.22526554,0.21577954,0.21398395,-0.12469692,-0.02112852,-0.01227876,-0.01073701,0.81008753,0.78030267,0.77088459,0.76845601,1
177,0.01,0.78,0.31444584,0.23382209,0.22398273,0.222106,-0.12937724,-0.02226518,-0.01292159,-0.01128027,0.80351089,0.77177351,0.7615534,0.75889716,1
178,0.01,0.79,0.32521548,0.24260149,0.23241238,0.23045516,-0.13413818,-0.0234224,-0.01357117,-0.01182691,0.79676843,0.76298826,0.75191871,0.74901997,1
179,0.01,0.8,0.33619044,0.25159856,0.24106477,0.23902811,-0.13897155,-0.02459699,-0.01422512,-0.01237473,0.78986245,0.75394928,0.74198252,0.73882624,1
180,0.01,0.81,0.34735898,0.26080674,0.24993481,0.24782016,-0.1438683,-0.02578548,-0.01488096,-0.01292143,0.7827962,0.74466049,0.73174864,0.72831971,1
181,0.01,0.82,0.35870779,0.27021803,0.25901601,0.25682527,-0.14881854,-0.02698417,-0.01553605,-0.01346463,0.77557395,0.73512739,0.72122285,0.71750616,1
182,0.01,0.83,0.37022193,0.27982303,0.26830044,0.2660359,-0.15381158,-0.02818914,-0.01618768,-0.01400187,0.76820101,0.72535713,0.7104129,0.70639347,1
183,0.01,0.84,0.381885,0.28961088,0.27777875,0.27544312,-0.15883606,-0.02939631,-0.01683308,-0.01453066,0.76068377,0.71535861,0.69932864,0.69499175,1
184,0.01,0.85,0.39367912,0.29956937,0.28744014,0.28503653,-0.16387995,-0.03060143,-0.01746942,-0.0150485,0.75302964,0.70514238,0.687982,0.68331331,1
185,0.01,0.86,0.40558512,0.3096849,0.29727242,0.29480434,-0.16893071,-0.03180017,-0.01809387,-0.0155529,0.74524713,0.69472072,0.676387,0.67137264,1
186,0.01,0.87,0.41758266,0.31994268,0.30726208,0.30473339,-0.17397541,-0.03298814,-0.01870364,-0.01604143,0.73734568,0.68410754,0.66455967,0.65918643,1
187,0.01,0.88,0.42965038,0.33032673,0.3173944,0.3148093,-0.1790008,-0.03416097,-0.01929601,-0.01651174,0.72933574,0.67331832,0.65251798,0.64677341,1
188,0.01,0.89,0.44176615,0.34082008,0.32765351,0.3250165,-0.18399352,-0.03531432,-0.01986835,-0.01696159,0.72122859,0.66236997,0.64028174,0.63415427,1
189,0.01,0.9,0.45390725,0.3514049,0.33802258,0.33533844,-0.1889402,-0.03644396,-0.02041815,-0.01738889,0.71303628,0.65128073,0.62787237,0.62135143,1
190,0.01,0.91,0.46605057,0.36206268,0.34848395,0.34575769,-0.19382761,-0.03754581,-0.02094309,-0.01779173,0.70477155,0.64006998,0.61531279,0.60838892,1
191,0.01,0.92,0.47817293,0.37277439,0.35901933,0.35625613,-0.19864282,-0.03861598,-0.02144104,-0.01816836,0.69644765,0.62875805,0.60262712,0.59529206,1
192,0.01,0.93,0.49025126,0.38352071,0.36960993,0.36681513,-0.20337332,-0.03965085,-0.02191007,-0.01851729,0.68807824,0.61736602,0.58984046,0.58208725,1
193,0.01,0.94,0.50226283,0.3942822,0.38023674,0.37741576,-0.2080072,-0.04064707,-0.02234852,-0.01883724,0.67967727,0.60591549,0.57697865,0.56880168,1
194,0.01,0.95,0.51418555,0.40503952,0.39088066,0.38803898,-0.2125332,-0.04160161,-0.02275497,-0.01912717,0.67125878,0.59442836,0.56406792,0.55546299,1
195,0.01,0.96,0.52599812,0.41577361,0.4015227,0.3986658,-0.2169409,-0.04251177,-0.02312826,-0.01938631,0.66283678,0.58292658,0.55113467,0.54209904,1
196,0.01,0.97,0.53768028,0.4264659,0.41214423,0.40927753,-0.22122075,-0.04337524,-0.02346753,-0.01961412,0.65442512,0.57143192,0.53820518,0.52873754,2
197,0.01,0.98,0.54921294,0.43709845,0.42272707,0.41985593,-0.22536417,-0.04419009,-0.02377218,-0.01981033,0.64603735,0.55996577,0.52530528,0.51540581,2
198,0.01,0.99,0.56057837,0.44765412,0.43325373,0.43038336,-0.22936363,-0.04495475,-0.02404187,-0.01997492,0.63768658,0.54854893,0.51246018,0.5021305,2
199,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1
200,0.02,0.01,3.959e-05,2.59e-05,2.603e-05,2.603e-05,-1.356e-05,1.3e-07,0.0,-0.0,0.99997397,0.99997397,0.99997397,0.99997397,1
201,0.02,0.02,0.00015837,0.00010361,0.00010413,0.00010413,-5.424e-05,5.2e-07,0.0,-0.0,0.99989587,0.99989586,0.99989586,0.99989586,1
202,0.02,0.03,0.00035636,0.00023318,0.00023434,0.00023434,-0.00012205,1.17e-06,0.0,-0.0,0.99976568,0.99976563,0.99976563,0.99976563,1
203,0.02,0.04,0.00063361,0.00041467,0.00041668,0.00041668,-0.00021702,2.06e-06,0.0,-0.0,0.99958337,0.99958323,0.99958323,0.99958323,1
204,0.02,0.05,0.00099018,0.00064816,0.00065122,0.00065122,-0.00033918,3.18e-06,-0.0,-0.0,0.99934888,0.99934855,0.99934855,0.99934855,1
205,0.02,0.06,0.00142615,0.00093378,0.00093804,0.00093805,-0.00048857,4.5e-06,-0.0,-1e-08,0.99906217,0.99906147,0.99906148,0.99906148,1
206,0.02,0.07,0.00194163,0.00127168,0.00127725,0.00127726,-0.00066525,6.01e-06,-1e-08,-1e-08,0.99872316,0.99872186,0.99872187,0.99872187,1
207,0.02,0.08,0.00253674,0.00166203,0.00166894,0.00166896,-0.00086928,7.67e-06,-2e-08,-3e-08,0.99833176,0.99832954,0.99832955,0.99832955,1
208,0.02,0.09,0.00321164,0.00210503,0.00211328,0.0021133,-0.00110074,9.44e-06,-5e-08,-6e-08,0.99788787,0.99788432,0.99788433,0.99788433,1
209,0.02,0.1,0.00396648,0.00260091,0.0026104,0.00261044,-0.00135974,1.127e-05,-1e-07,-1.1e-07,0.99739138,0.99738596,0.99738597,0.99738597,1
210,0.02,0.11,0.00480147,0.00314995,0.0031605,0.00316054,-0.00164638,1.312e-05,-1.9e-07,-2e-07,0.99684215,0.9968342,0.99683421,0.99683421,1
211,0.02,0.12,0.00571684,0.00375243,0.00376378,0.00376382,-0.0019608,1.491e-05,-3.2e-07,-3.4e-07,0.99624005,0.99622878,0.99622878,0.99622878,1
212,0.02,0.13,0.00671285,0.00440869,0.00442046,0.00442051,-0.00230315,1.658e-05,-5.3e-07,-5.4e-07,0.99558491,0.99556938,0.99556935,0.99556935,1
213,0.02,0.14,0.00778978,0.0051191,0.00513081,0.00513085,-0.0026736,1.803e-05,-8.4e-07,-8.4e-07,0.99487656,0.99485564,0.99485559,0.99485558,1
214,0.02,0.15,0.00894797,0.00588407,0.00589511,0.00589513,-0.00307237,1.917e-05,-1.29e-06,-1.27e-06,0.99411482,0.99408722,0.9940871,0.9940871,1
215,0.02,0.16,0.01018778,0.00670402,0.00671367,0.00671366,-0.00349968,1.988e-05,-1.91e-06,-1.87e-06,0.99329947,0.99326369,0.99326349,0.99326348,1
216,0.02,0.17,0.01150964,0.00757945,0.00758685,0.00758677,-0.00395579,2.004e-05,-2.77e-06,-2.68e-06,0.99243029,0.99238462,0.99238429,0.99238428,1
217,0.02,0.18,0.01291398,0.0085109,0.00851502,0.00851484,-0.00444101,1.95e-05,-3.92e-06,-3.76e-06,0.99150705,0.99144955,0.99144903,0.99144901,1
218,0.02,0.19,0.01440133,0.00949892,0.00949861,0.00949827,-0.00495566,1.81e-05,-5.43e-06,-5.19e-06,0.99052947,0.99045796,0.99045719,0.99045715,1
219,0.02,0.2,0.01597224,0.01054415,0.01053807,0.01053752,-0.00550012,1.566e-05,-7.41e-06,-7.03e-06,0.98949729,0.98940931,0.98940819,0.98940814,1
220,0.02,0.21,0.01762733,0.01164727,0.01163391,0.01163306,-0.0060748,1.196e-05,-9.93e-06,-9.39e-06,0.98841019,0.98830303,0.98830144,0.98830135,1
221,0.02,0.22,0.0193673,0.012809,0.01278668,0.01278544,-0.00668018,6.79e-06,-1.313e-05,-1.236e-05,0.98726786,0.98713848,0.98713627,0.98713615,1
222,0.02,0.23,0.02119289,0.01403013,0.01399698,0.01399522,-0.00731677,-1.1e-07,-1.713e-05,-1.607e-05,0.98606994,0.98591501,0.98591199,0.98591181,1
223,0.02,0.24,0.02310493,0.01531152,0.01526545,0.01526304,-0.00798513,-9.01e-06,-2.208e-05,-2.066e-05,0.98481606,0.98463188,0.98462784,0.98462758,1
224,0.02,0.25,0.02510432,0.01665408,0.01659282,0.01658957,-0.0086859,-2.022e-05,-2.816e-05,-2.627e-05,0.98350581,0.98328834,0.983283,0.98328264,1
225,0.02,0.26,0.02719206,0.01805881,0.01797984,0.01797556,-0.00941976,-3.408e-05,-3.555e-05,-3.308e-05,0.98213876,0.98188357,0.9818766,0.98187609,1
226,0.02,0.27,0.02936921,0.01952676,0.01942737,0.0194218,-0.01018748,-5.095e-05,-4.446e-05,-4.128e-05,0.98071444,0.98041669,0.98040769,0.980407,1
227,0.02,0.28,0.03163696,0.02105907,0.02093629,0.02092918,-0.01098987,-7.122e-05,-5.513e-05,-5.108e-05,0.97923234,0.97888677,0.97887526,0.97887433,1
228,0.02,0.29,0.03399659,0.02265697,0.02250761,0.02249861,-0.01182784,-9.533e-05,-6.78e-05,-6.271e-05,0.97769192,0.97729279,0.97727823,0.97727699,1
229,0.02,0.3,0.03644946,0.02432178,0.02414239,0.02413114,-0.01270235,-0.00012374,-8.278e-05,-7.643e-05,0.9760926,0.97563369,0.9756154,0.97561377,1
230,0.02,0.31,0.0389971,0.0260549,0.02584176,0.02582785,-0.01361448,-0.00015696,-0.00010035,-9.251e-05,0.97443374,0.9739083,0.97388553,0.97388339,1
231,0.02,0.32,0.04164111,0.02785784,0.02760699,0.02758993,-0.01456535,-0.00019553,-0.00012085,-0.00011124,0.97271465,0.9721154,0.97208723,0.97208446,1
232,0.02,0.33,0.04438325,0.02973222,0.02943942,0.02941867,-0.0155562,-0.00024001,-0.00014465,-0.00013297,0.97093461,0.97025366,0.97021905,0.97021549,1
233,0.02,0.34,0.04722541,0.03167976,0.03134048,0.03131546,-0.01658834,-0.00029105,-0.00017213,-0.00015802,0.96909281,0.96832165,0.96827939,0.96827486,1
234,0.02,0.35,0.05016962,0.03370231,0.03331176,0.03328178,-0.01766321,-0.00034928,-0.00020371,-0.00018678,0.9671884,0.96631785,0.96626654,0.96626081,1
235,0.02,0.36,0.05321805,0.03580184,0.03535491,0.03531924,-0.01878231,-0.00041542,-0.00023983,-0.00021964,0.96522045,0.96424062,0.96417867,0.96417147,1
236,0.02,0.37,0.05637305,0.03798045,0.03747176,0.03742958,-0.01994725,-0.00049021,-0.00028097,-0.00025703,0.96318797,0.9620882,0.96201377,0.96200478,1
237,0.02,0.38,0.05963712,0.04024038,0.03966424,0.03961464,-0.02115977,-0.00057444,-0.00032763,-0.00029939,0.96108986,0.95985871,0.95976971,0.95975856,1
238,0.02,0.39,0.06301292,0.04258402,0.04193443,0.04187644,-0.02242169,-0.00066894,-0.00038035,-0.00034721,0.95892498,0.95755011,0.95744417,0.95743042,1
239,0.02,0.4,0.06650332,0.04501391,0.04428458,0.04421712,-0.02373494,-0.00077457,-0.00043969,-0.00040097,0.95669205,0.95516024,0.95503466,0.95501779,1
240,0.02,0.41,0.07011134,0.04753273,0.04671706,0.04663896,-0.02510157,-0.00089226,-0.00050624,-0.0004612,0.95438972,0.95268676,0.95253849,0.95251792,1
241,0.02,0.42,0.0738402,0.05014337,0.04923443,0.04914443,-0.02652373,-0.00102295,-0.00058061,-0.00052845,0.95201654,0.95012716,0.94995277,0.9499278,1
242,0.02,0.43,0.07769334,0.05284884,0.05183943,0.05173617,-0.02800371,-0.00116766,-0.00066345,-0.00060328,0.94957094,0.94747877,0.9472744,0.94724422,1
243,0.02,0.44,0.08167436,0.05565238,0.05453497,0.05441698,-0.02954386,-0.00132741,-0.00075543,-0.00068627,0.94705122,0.94473871,0.94450001,0.94446373,1
244,0.02,0.45,0.08578709,0.05855739,0.05732413,0.05718985,-0.03114669,-0.00150329,-0.00085724,-0.00077805,0.94445557,0.94190391,0.94162603,0.94158258,1
245,0.02,0.46,0.09003557,0.06156745,0.06021023,0.06005799,-0.03281478,-0.0016964,-0.0009696,-0.00087922,0.94178205,0.93897107,0.93864858,0.93859678,1
246,0.02,0.47,0.09442402,0.06468637,0.06319677,0.06302478,-0.03455082,-0.0019079,-0.00109322,-0.00099042,0.93902857,0.93593668,0.93556355,0.93550203,1
247,0.02,0.48,0.0989569,0.06791814,0.06628745,0.06609383,-0.03635763,-0.00213894,-0.00122888,-0.00111231,0.93619291,0.93279699,0.9323665,0.93229371,1
248,0.02,0.49,0.10363885,0.07126695,0.0694862,0.06926896,-0.03823807,-0.00239074,-0.00137731,-0.00124553,0.9332727,0.92954801,0.9290527,0.9289669,1
249,0.02,0.5,0.10847472,0.07473721,0.07279716,0.07255421,-0.04019513,-0.00266452,-0.00153929,-0.00139074,0.93026539,0.92618547,0.9256171,0.92551632,1
250,0.02,0.51,0.11346958,0.07833353,0.07622471,0.07595385,-0.04223186,-0.00296152,-0.0017156,-0.00154861,0.92716829,0.92270488,0.92205432,0.92193636,1
251,0.02,0.52,0.11862865,0.08206073,0.07977345,0.07947238,-0.04435136,-0.00328298,-0.001907,-0.00171979,0.92397855,0.91910142,0.91835865,0.91822101,1
252,0.02,0.53,0.12395735,0.08592383,0.08344818,0.08311451,-0.04655681,-0.00363016,-0.00211426,-0.00190492,0.92069314,0.91537005,0.914524,0.91436393,1
253,0.02,0.54,0.12946125,0.08992805,0.08725396,0.08688522,-0.0488514,-0.00400432,-0.00233813,-0.00210463,0.91730888,0.91150541,0.91054395,0.91035836,1
254,0.02,0.55,0.13514607,0.09407879,0.09119604,0.09078966,-0.05123834,-0.00440667,-0.00257936,-0.00231953,0.91382239,0.90750188,0.90641172,0.90619718,1
255,0.02,0.56,0.14101765,0.09838164,0.09527989,0.09483324,-0.05372085,-0.00483845,-0.00283863,-0.00255019,0.91023016,0.90335353,0.90212015,0.90187286,1
256,0.02,0.57,0.14708189,0.10284234,0.09951119,0.09902157,-0.05630211,-0.00530082,-0.00311663,-0.00279715,0.90652851,0.89905418,0.89766174,0.89737752,1
257,0.02,0.58,0.1533448,0.10746678,0.10389578,0.10336044,-0.05898525,-0.00579494,-0.00341399,-0.00306091,0.90271359,0.89459739,0.89302864,0.89270286,1
258,0.02,0.59,0.15981235,0.11226096,0.10843969,0.10785583,-0.06177331,-0.00632187,-0.00373127,-0.00334192,0.89878143,0.88997642,0.88821266,0.88784024,1
259,0.02,0.6,0.16649051,0.11723099,0.11314907,0.11251388,-0.0646692,-0.00688264,-0.004069,-0.00364054,0.89472793,0.88518435,0.88320529,0.88278068,1
260,0.02,0.61,0.17338518,0.12238301,0.1180302,0.11734085,-0.06767569,-0.00747815,-0.00442761,-0.00395708,0.89054886,0.88021402,0.87799774,0.87751487,1
261,0.02,0.62,0.18050209,0.12772318,0.12308941,0.12234308,-0.07079534,-0.00810923,-0.00480745,-0.00429177,0.88623992,0.87505811,0.87258099,0.87203324,1
262,0.02,0.63,0.18784679,0.13325763,0.12833309,0.12752699,-0.07403045,-0.00877657,-0.00520878,-0.00464473,0.88179676,0.86970913,0.86694578,0.86632597,1
263,0.02,0.64,0.19542453,0.13899241,0.13376759,0.13289898,-0.07738305,-0.00948075,-0.00563174,-0.005016,0.87721497,0.86415955,0.86108271,0.86038308,1
264,0.02,0.65,0.2032402,0.14493341,0.13939921,0.13846542,-0.08085479,-0.01022215,-0.00607636,-0.00540548,0.87249017,0.85840176,0.85498231,0.85419447,1
265,0.02,0.66,0.21129824,0.1510863,0.1452341,0.14423255,-0.08444696,-0.01100102,-0.00654252,-0.00581295,0.86761804,0.85242821,0.84863509,0.84775002,1
266,0.02,0.67,0.21960254,0.15745648,0.1512782,0.15020645,-0.08816033,-0.01181738,-0.00702996,-0.00623806,0.86259434,0.84623146,0.84203163,0.84103969,1
267,0.02,0.68,0.22815634,0.16404894,0.15753718,0.15639293,-0.09199519,-0.01267105,-0.00753827,-0.00668031,0.85741501,0.83980425,0.83516273,0.8340536,1
268,0.02,0.69,0.23696211,0.17086823,0.1640163,0.16279744,-0.09595122,-0.0135616,-0.00806686,-0.00713904,0.8520762,0.83313962,0.82801946,0.82678216,1
269,0.02,0.7,0.24602144,0.17791833,0.1707204,0.16942501,-0.10002746,-0.01448836,-0.00861495,-0.00761343,0.84657434,0.826231,0.82059332,0.81921624,1
270,0.02,0.71,0.25533495,0.18520255,0.1776537,0.17628011,-0.10422224,-0.01545039,-0.00918158,-0.0081025,0.84090624,0.81907235,0.81287639,0.81134725,1
271,0.02,0.72,0.26490212,0.19272344,0.18481978,0.18336659,-0.10853312,-0.01644645,-0.00976561,-0.00860506,0.83506913,0.81165826,0.80486145,0.80316738,1
272,0.02,0.73,0.27472123,0.20048265,0.19222143,0.19068752,-0.11295684,-0.01747499,-0.01036566,-0.00911979,0.82906077,0.80398409,0.79654219,0.79466969,1
273,0.02,0.74,0.28478921,0.20848087,0.19986052,0.19824511,-0.11748924,-0.01853419,-0.01098018,-0.00964514,0.82287953,0.79604609,0.7879133,0.78584834,1
274,0.02,0.75,0.29510153,0.21671768,0.20773793,0.20604059,-0.12212528,-0.01962187,-0.0116074,-0.01017941,0.81652445,0.78784158,0.77897073,0.77669878,1
275,0.02,0.76,0.30565215,0.22519147,0.21585342,0.21407409,-0.12685895,-0.02073555,-0.01224534,-0.01072074,0.80999537,0.77936904,0.76971179,0.76721787,1
276,0.02,0.77,0.31643339,0.23389933,0.22420552,0.22234453,-0.13168329,-0.02187242,-0.01289186,-0.01126708,0.80329296,0.7706283,0.76013539,0.75740416,1
277,0.02,0.78,0.32743589,0.242837,0.23279145,0.23084954,-0.13659035,-0.02302938,-0.0135446,-0.01181625,0.79641885,0.76162061,0.75024212,0.74725796,1
278,0.02,0.79,0.33864857,0.25199874,0.24160701,0.23958537,-0.14157121,-0.02420302,-0.01420106,-0.01236593,0.78937564,0.75234882,0.74003449,0.73678159,1
279,0.02,0.8,0.3500586,0.26137733,0.25064655,0.24854679,-0.14661604,-0.02538965,-0.0148586,-0.01291369,0.78216701,0.74281743,0.729517,0.72597949,1
280,0.02,0.81,0.36165145,0.27096401,0.2599029,0.25772708,-0.15171408,-0.02658535,-0.01551443,-0.013457,0.77479774,0.7330327,0.71869628,0.71485833,1
281,0.02,0.82,0.37341086,0.2807485,0.26936733,0.26711794,-0.15685375,-0.02778597,-0.0161657,-0.01399329,0.76727373,0.72300272,0.70758115,0.70342711,1
282,0.02,0.83,0.38531897,0.29071898,0.27902958,0.27670954,-0.16202274,-0.02898719,-0.01680948,-0.01451993,0.75960205,0.71273742,0.69618272,0.69169723,1
283,0.02,0.84,0.39735644,0.30086214,0.28887784,0.28649051,-0.16720806,-0.03018454,-0.0174428,-0.01503432,0.75179089,0.70224859,0.68451436,0.6796825,1
284,0.02,0.85,0.40950251,0.31116328,0.29889885,0.29644796,-0.1723962,-0.03137349,-0.01806273,-0.01553386,0.74384956,0.69154982,0.67259166,0.66739913,1
285,0.02,0.86,0.42173528,0.32160639,0.30907794,0.30656762,-0.17757324,-0.03254946,-0.01866637,-0.01601605,0.73578844,0.6806565,0.66043242,0.65486562,1
286,0.02,0.87,0.43403181,0.33217425,0.31939917,0.31683388,-0.18272504,-0.03370789,-0.0192509,-0.01647846,0.72761887,0.66958564,0.64805649,0.64210268,1
287,0.02,0.88,0.4463684,0.34284866,0.32984543,0.32722994,-0.18783732,-0.0348443,-0.01981363,-0.01691883,0.71935313,0.65835578,0.63548563,0.62913309,1
288,0.02,0.89,0.45872082,0.35361053,0.34039864,0.33773798,-0.19289587,-0.03595436,-0.02035202,-0.01733504,0.71100426,0.64698681,0.62274331,0.61598143,1
289,0.02,0.9,0.47106457,0.36444012,0.3510399,0.34833933,-0.19788673,-0.0370339,-0.02086372,-0.01772518,0.70258597,0.63549981,0.60985451,0.6026739,1
290,0.02,0.91,0.48337515,0.37531725,0.3617497,0.35901466,-0.2027963,-0.038079,-0.02134663,-0.01808754,0.69411249,0.62391675,0.59684539,0.58923802,1
291,0.02,0.92,0.4956283,0.3862215,0.37250813,0.36974417,-0.20761153,-0.03908603,-0.02179886,-0.01842068,0.68559841,0.61226034,0.58374308,0.57570231,1
292,0.02,0.93,0.50780031,0.39713242,0.3832951,0.38050785,-0.21232004,-0.04005167,-0.0222188,-0.01872339,0.67705855,0.60055373,0.57057532,0.56209602,1
293,0.02,0.94,0.51986823,0.40802978,0.39409052,0.39128564,-0.21691027,-0.04097295,-0.02260513,-0.01899474,0.66850775,0.58882024,0.55737018,0.54844874,1
294,0.02,0.95,0.5318101,0.41889375,0.40487457,0.40205768,-0.22137158,-0.04184732,-0.02295681,-0.01923407,0.65996076,0.57708316,0.54415573,0.53479009,1
295,0.02,0.96,0.54360518,0.42970512,0.41562786,0.41280453,-0.22569437,-0.04267258,-0.02327311,-0.01944099,0.65143205,0.56536544,0.53095971,0.5211494,2
296,0.02,0.97,0.55523412,0.44044545,0.42633163,0.42350731,-0.22987008,-0.04344698,-0.02355358,-0.01961538,0.64293571,0.55368948,0.5178093,0.50755539,2
297,0.02,0.98,0.56667909,0.45109727,0.43696793,0.43414789,-0.23389133,-0.04416917,-0.02379804,-0.01975735,0.63448524,0.54207692,0.50473078,0.49403589,2
298,0.02,0.99,0.57792392,0.46164416,0.44751973,0.44470908,-0.23775189,-0.0448382,-0.02400662,-0.01986729,0.62609354,0.53054843,0.49174932,0.48061755,2
299,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1
300,0.03,0.01,4.07e-05,2.637e-05,2.657e-05,2.657e-05,-1.413e-05,2e-07,0.0,-0.0,0.99997343,0.99997343,0.99997343,0.99997343,1
301,0.03,0.02,0.00016283,0.00010549,0.00010629,0.00010629,-5.654e-05,8.1e-07,0.0,-0.0,0.99989371,0.9998937,0.9998937,0.9998937,1
302,0.03,0.03,0.0003664,0.00023741,0.00023919,0.0002392,-0.00012723,1.81e-06,0.0,-0.0,0.99976082,0.99976077,0.99976077,0.99976077,1
303,0.03,0.04,0.00065146,0.00042219,0.00042532,0.00042532,-0.00022623,3.19e-06,0.0,-0.0,0.99957472,0.99957457,0.99957457,0.99957457,1
304,0.03,0.05,0.00101809,0.00065993,0.00066474,0.00066474,-0.00035358,4.94e-06,0.0,-0.0,0.99933537,0.999335,0.99933501,0.99933501,1
305,0.03,0.06,0.00146637,0.00095076,0.00095753,0.00095754,-0.00050933,7.04e-06,-0.0,-1e-08,0.99904269,0.99904194,0.99904194,0.99904194,1
306,0.03,0.07,0.00199641,0.00129484,0.0013038,0.00130382,-0.00069352,9.46e-06,-1e-08,-1e-08,0.99869661,0.99869522,0.99869523,0.99869523,1
307,0.03,0.08,0.00260836,0.00169236,0.00170368,0.00170372,-0.00090624,1.216e-05,-2e-08,-3e-08,0.99829704,0.99829466,0.99829467,0.99829467,1
